Dataset,Path,Country,Country ISO Code,Topic,Subtopic,Indicator,Description,Source,Uri,Year,Month,Unit,Date,Value
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,1980,1,%,1980-01-01,41.7034
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,1981,1,%,1981-01-01,42.44751
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,1982,1,%,1982-01-01,44.06575
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,1983,1,%,1983-01-01,42.98616
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,1984,1,%,1984-01-01,43.54415
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,1985,1,%,1985-01-01,43.00078
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,1986,1,%,1986-01-01,42.3093
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,1987,1,%,1987-01-01,41.57678
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,1988,1,%,1988-01-01,38.79012
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,1989,1,%,1989-01-01,40.53833
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,1990,1,%,1990-01-01,64.50914
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,1991,1,%,1991-01-01,64.10819
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,1992,1,%,1992-01-01,64.39827
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,1993,1,%,1993-01-01,63.51274
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,1994,1,%,1994-01-01,63.57336
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,1995,1,%,1995-01-01,62.00447
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,1996,1,%,1996-01-01,62.2223
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,1997,1,%,1997-01-01,63.41927
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,1998,1,%,1998-01-01,64.413
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,1999,1,%,1999-01-01,64.90296
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,2000,1,%,2000-01-01,64.48085
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,2001,1,%,2001-01-01,65.84849
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,2002,1,%,2002-01-01,65.76545
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,2003,1,%,2003-01-01,66.80766
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,2004,1,%,2004-01-01,67.7256
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,2005,1,%,2005-01-01,66.88249
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,2006,1,%,2006-01-01,67.55603
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,2007,1,%,2007-01-01,67.84534
WBWDI2019Jan,country=US;series=EN.ATM.NOXE.AG.ZS;Frequency=A,United States of America,US,Environment,Emissions,Agricultural nitrous oxide emissions (%),"Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savannah burning.",WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Agricultural-nitrous-oxide-emissions-percent,2008,1,%,2008-01-01,70.78883
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1970,1,kt of CO2 equivalent,1970-01-01,594255
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1971,1,kt of CO2 equivalent,1971-01-01,579493
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1972,1,kt of CO2 equivalent,1972-01-01,586231
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1973,1,kt of CO2 equivalent,1973-01-01,589314
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1974,1,kt of CO2 equivalent,1974-01-01,588197
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1975,1,kt of CO2 equivalent,1975-01-01,589865
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1976,1,kt of CO2 equivalent,1976-01-01,589557
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1977,1,kt of CO2 equivalent,1977-01-01,584022
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1978,1,kt of CO2 equivalent,1978-01-01,581486
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1979,1,kt of CO2 equivalent,1979-01-01,600123
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1980,1,kt of CO2 equivalent,1980-01-01,607555
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1981,1,kt of CO2 equivalent,1981-01-01,608336
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1982,1,kt of CO2 equivalent,1982-01-01,605957
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1983,1,kt of CO2 equivalent,1983-01-01,591420
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1984,1,kt of CO2 equivalent,1984-01-01,607640
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1985,1,kt of CO2 equivalent,1985-01-01,601871
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1986,1,kt of CO2 equivalent,1986-01-01,598844
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1987,1,kt of CO2 equivalent,1987-01-01,604900
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1988,1,kt of CO2 equivalent,1988-01-01,617992
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1989,1,kt of CO2 equivalent,1989-01-01,621630
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1990,1,kt of CO2 equivalent,1990-01-01,766550
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1991,1,kt of CO2 equivalent,1991-01-01,769820
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1992,1,kt of CO2 equivalent,1992-01-01,768670
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1993,1,kt of CO2 equivalent,1993-01-01,751480
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1994,1,kt of CO2 equivalent,1994-01-01,758520
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1995,1,kt of CO2 equivalent,1995-01-01,745840
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1996,1,kt of CO2 equivalent,1996-01-01,738600
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1997,1,kt of CO2 equivalent,1997-01-01,722830
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1998,1,kt of CO2 equivalent,1998-01-01,702980
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,1999,1,kt of CO2 equivalent,1999-01-01,688340
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,2000,1,kt of CO2 equivalent,2000-01-01,678650
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,2001,1,kt of CO2 equivalent,2001-01-01,672400
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,2002,1,kt of CO2 equivalent,2002-01-01,659770
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,2003,1,kt of CO2 equivalent,2003-01-01,659470
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,2004,1,kt of CO2 equivalent,2004-01-01,654670
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,2005,1,kt of CO2 equivalent,2005-01-01,652360
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,2006,1,kt of CO2 equivalent,2006-01-01,653140
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,2007,1,kt of CO2 equivalent,2007-01-01,645850
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,2008,1,kt of CO2 equivalent,2008-01-01,659100
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,2009,1,kt of CO2 equivalent,2009-01-01,649370
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,2010,1,kt of CO2 equivalent,2010-01-01,649940
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,2011,1,kt of CO2 equivalent,2011-01-01,628090
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,2012,1,kt of CO2 equivalent,2012-01-01,618150
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,2013,1,kt of CO2 equivalent,2013-01-01,618410
WBWDI2019Jan,country=US;series=EN.ATM.METH.KT.CE;Frequency=A,United States of America,US,Environment,Emissions,Methane emissions,Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/Methane-emissions,2014,1,kt of CO2 equivalent,2014-01-01,620810
